"PIT_number","tag_year","tag_doy","tag_length","pred_days","pred_days_sd","pred_growth","pred_growth_sd","pred_length"
"226000953542",2017,135,94,14.055399258077,1.14536579489447,8.63365981169795,0.596130356589537,102.633659811698
"226000953528",2017,135,92,15.0551054512793,1.15235554215449,9.24773864540993,0.595474296993679,101.24773864541
"226000953538",2017,135,74,27.9414756110024,1.34402024753676,17.1633114529721,0.592490180640348,91.1633114529721
"226000953534",2017,135,83,20.5100429494429,1.22756590060158,12.598484774244,0.593559717028237,95.598484774244
"226000953596",2017,135,106,9.30678103178234,1.19791020304321,5.71677686951492,0.604398956627043,111.716776869515
"226000953537",2017,135,121,5.55897707077503,1.39111291134986,3.41465340463526,0.641368884067734,124.414653404635
"226000953704",2017,135,98,12.250729665521,1.14577482791978,7.52512471791959,0.59789480277944,105.52512471792
"226000953533",2017,135,92,15.0551054512793,1.15235554215449,9.24773864540993,0.595474296993679,101.24773864541
"226000953551",2017,135,106,9.30678103178234,1.19791020304321,5.71677686951492,0.604398956627043,111.716776869515
"226000953616",2017,135,77,25.2050994385402,1.30210340265013,15.4824669208399,0.592789735886709,92.4824669208399
"226000953525",2017,135,74,27.9414756110024,1.34402024753676,17.1633114529721,0.592490180640348,91.1633114529721
"226000953711",2017,135,100,11.4372428149969,1.15314255846589,7.02543284864181,0.599079507006673,107.025432848642
"226000953518",2017,135,93,14.5466669031151,1.14829359006425,8.93542553502416,0.595787030783948,101.935425535024
"226000953657",2017,135,110,8.11181926483123,1.24094749284465,4.98276048233099,0.610027716776115,114.982760482331
"226000953645",2017,135,77,25.2050994385402,1.30210340265013,15.4824669208399,0.592789735886709,92.4824669208399
"226000953642",2017,135,83,20.5100429494429,1.22756590060158,12.598484774244,0.593559717028237,95.598484774244
"226000953733",2017,135,101,11.0509861294707,1.1584394548395,6.78817108456127,0.59976623747812,107.788171084561
"226000953548",2017,135,96,13.1220766897495,1.14311326229815,8.06035773741571,0.596925194265697,104.060357737416
"226000953732",2017,135,89,16.6895537473965,1.17060830809527,10.2517137235548,0.594685234056748,99.2517137235548
"226000953587",2017,135,95,13.5807226232456,1.14362739441088,8.34208527080817,0.596508291323219,103.342085270808
"226000953625",2017,135,87,17.8766171624373,1.18703234893151,10.9808784745657,0.594255860898022,97.9808784745657
"226000953614",2017,135,72,29.928844713981,1.37343094156806,18.3840714214615,0.592314750233046,90.3840714214616
"226000953617",2017,135,82,21.2269148300913,1.23898927215029,13.0388299990538,0.593411996866863,95.0388299990538
"226000953611",2017,135,80,22.7367031917435,1.26311356403516,13.9662315522097,0.593141739849424,93.9662315522097
"226000953628",2017,135,85,19.1481118074952,1.20617457970157,11.761905894439,0.593884545352175,96.761905894439
"226000953527",2017,135,89,16.6895537473965,1.17060830809527,10.2517137235548,0.594685234056748,99.2517137235548
"226000953688",2017,135,83,20.5100429494429,1.22756590060158,12.598484774244,0.593559717028237,95.598484774244
"226000953696",2017,135,97,12.6789200713765,1.14383402602924,7.78814466000095,0.597385724370623,104.788144660001
"226000953723",2017,135,112,7.57316903860512,1.26520711888778,4.65188956750742,0.613711173348031,116.651889567507
"226000953681",2017,135,102,10.6777740412768,1.16470815131933,6.55892208580173,0.600523813178405,108.558922085802
"226000953692",2017,135,73,28.9180926867796,1.35858481436203,17.7632075814091,0.592400240356464,90.7632075814091
"226000954004",2017,135,102,10.6777740412768,1.16470815131933,6.55892208580173,0.600523813178405,108.558922085802
"226000954231",2017,135,110,8.11181926483123,1.24094749284465,4.98276048233099,0.610027716776115,114.982760482331
"226000954215",2017,135,85,19.1481118074952,1.20617457970157,11.761905894439,0.593884545352175,96.761905894439
"226000954043",2017,135,78,24.3538769608007,1.2887612325816,14.9595955913292,0.592900674218317,92.9595955913292
"226000954096",2017,135,82,21.2269148300913,1.23898927215029,13.0388299990538,0.593411996866863,95.0388299990538
"226000954103",2017,135,100,11.4372428149969,1.15314255846589,7.02543284864181,0.599079507006673,107.025432848642
"226000954228",2017,135,91,15.5813150640443,1.15748163073315,9.57096779762679,0.595188515824512,100.570967797627
"226000954070",2017,135,74,27.9414756110024,1.34402024753676,17.1633114529721,0.592490180640348,91.1633114529721
"226000954172",2017,135,83,20.5100429494429,1.22756590060158,12.598484774244,0.593559717028237,95.598484774244
"226000954213",2017,135,103,10.3171660104169,1.17186680803888,6.33741524656904,0.601358668296795,109.337415246569
"226000954104",2017,135,73,28.9180926867796,1.35858481436203,17.7632075814091,0.592400240356464,90.7632075814091
"226000954161",2017,135,82,21.2269148300913,1.23898927215029,13.0388299990538,0.593411996866863,95.0388299990538
"226000954243",2017,135,76,26.0860740460033,1.31576917080169,16.0236137729444,0.592684594325819,92.0236137729444
"226000954216",2017,136,78,24.3538769608007,1.2887612325816,14.9595955913292,0.592900674218317,92.9595955913292
"226000954190",2017,136,77,25.2050994385402,1.30210340265013,15.4824669208399,0.592789735886709,92.4824669208399
"226000954027",2017,136,114,7.07028687583567,1.29097431212816,4.34298951856521,0.61811854844935,118.342989518565
"226000954044",2017,136,81,21.9688429865617,1.25084858510298,13.494566274493,0.593272912849868,94.494566274493
"226000954208",2017,136,110,8.11181926483123,1.24094749284465,4.98276048233099,0.610027716776115,114.982760482331
"226000954130",2017,136,95,13.5807226232456,1.14362739441088,8.34208527080817,0.596508291323219,103.342085270808
"226000954131",2017,136,104,9.9687363747374,1.17983557691854,6.12338909992349,0.602277719302125,110.123389099924
"226000954206",2017,136,86,18.5014449210362,1.19629575365982,11.364684740727,0.594063754722044,97.364684740727
"226000954031",2017,136,83,20.5100429494429,1.22756590060158,12.598484774244,0.593559717028237,95.598484774244
"226000954173",2017,136,83,20.5100429494429,1.22756590060158,12.598484774244,0.593559717028237,95.598484774244
"226000954049",2017,136,112,7.57316903860512,1.26520711888778,4.65188956750742,0.613711173348031,116.651889567507
"226000954112",2017,136,84,19.8173811481856,1.21661390500935,12.1730108160299,0.593716909768084,96.1730108160299
"226000954137",2017,136,74,27.9414756110024,1.34402024753676,17.1633114529721,0.592490180640348,91.1633114529721
"226000954010",2017,136,97,12.6789200713765,1.14383402602924,7.78814466000095,0.597385724370623,104.788144660001
"226000954151",2017,136,107,8.99247395162302,1.2078866079586,5.52371082018556,0.605618087674831,112.523710820186
"226000954204",2017,136,87,17.8766171624373,1.18703234893151,10.9808784745657,0.594255860898022,97.9808784745657
"226000954158",2017,136,87,17.8766171624373,1.18703234893151,10.9808784745657,0.594255860898022,97.9808784745657
"226000954221",2017,136,79,23.5314018287472,1.27575841979964,14.4543825864656,0.593017845374611,93.4543825864656
"226000954197",2017,136,87,17.8766171624373,1.18703234893151,10.9808784745657,0.594255860898022,97.9808784745657
"226000954117",2017,136,103,10.3171660104169,1.17186680803888,6.33741524656904,0.601358668296795,109.337415246569
"226000954005",2017,136,89,16.6895537473965,1.17060830809527,10.2517137235548,0.594685234056748,99.2517137235548
"226000954006",2017,136,99,11.8370000357122,1.14889704993563,7.27098744211532,0.598457593046773,106.270987442115
"226000954075",2017,136,100,11.4372428149969,1.15314255846589,7.02543284864181,0.599079507006673,107.025432848642
"226000954194",2017,136,86,18.5014449210362,1.19629575365982,11.364684740727,0.594063754722044,97.364684740727
"226000954047",2017,136,90,16.1259168798703,1.16359315092458,9.90549453175517,0.594926444112248,99.9054945317552
"226000954062",2017,136,96,13.1220766897495,1.14311326229815,8.06035773741571,0.596925194265697,104.060357737416
"226000954023",2017,136,98,12.250729665521,1.14577482791978,7.52512471791959,0.59789480277944,105.52512471792
"226000954122",2017,136,95,13.5807226232456,1.14362739441088,8.34208527080817,0.596508291323219,103.342085270808
"226000954065",2017,136,109,8.39534549372278,1.22944872967516,5.15691910728336,0.60842152671272,114.156919107283
"226000954030",2017,136,108,8.68878159854291,1.21841501354887,5.33716496575877,0.606955452640257,113.337164965759
"226000954016",2017,136,110,8.11181926483123,1.24094749284465,4.98276048233099,0.610027716776115,114.982760482331
"226000954232",2017,136,108,8.68878159854291,1.21841501354887,5.33716496575877,0.606955452640257,113.337164965759
"226000954214",2017,136,114,7.07028687583567,1.29097431212816,4.34298951856521,0.61811854844935,118.342989518565
"226000954153",2017,136,81,21.9688429865617,1.25084858510298,13.494566274493,0.593272912849868,94.494566274493
"226000954179",2017,136,82,21.2269148300913,1.23898927215029,13.0388299990538,0.593411996866863,95.0388299990538
"226000954011",2017,136,92,15.0551054512793,1.15235554215449,9.24773864540993,0.595474296993679,101.24773864541
"226000954041",2017,136,80,22.7367031917435,1.26311356403516,13.9662315522097,0.593141739849424,93.9662315522097
"226000954013",2017,136,107,8.99247395162302,1.2078866079586,5.52371082018556,0.605618087674831,112.523710820186
"226000954249",2017,136,80,22.7367031917435,1.26311356403516,13.9662315522097,0.593141739849424,93.9662315522097
"226000954170",2017,136,84,19.8173811481856,1.21661390500935,12.1730108160299,0.593716909768084,96.1730108160299
"226000954164",2017,136,93,14.5466669031151,1.14829359006425,8.93542553502416,0.595787030783948,101.935425535024
"226000954210",2017,136,105,9.63207384747671,1.18853950182043,5.9165910091439,0.60328844353981,110.916591009144
"226000954106",2017,136,102,10.6777740412768,1.16470815131933,6.55892208580173,0.600523813178405,108.558922085802
"226000954229",2017,136,100,11.4372428149969,1.15314255846589,7.02543284864181,0.599079507006673,107.025432848642
"226000954017",2017,136,132,3.80953089122424,1.57503132385554,2.34003980627473,0.720879749097223,134.340039806275
"226000954157",2017,136,104,9.9687363747374,1.17983557691854,6.12338909992349,0.602277719302125,110.123389099924
"226000954089",2017,136,95,13.5807226232456,1.14362739441088,8.34208527080817,0.596508291323219,103.342085270808
"226000954079",2017,136,103,10.3171660104169,1.17186680803888,6.33741524656904,0.601358668296795,109.337415246569
"226000954026",2017,136,97,12.6789200713765,1.14383402602924,7.78814466000095,0.597385724370623,104.788144660001
"226000954092",2017,136,100,11.4372428149969,1.15314255846589,7.02543284864181,0.599079507006673,107.025432848642
"226000954165",2017,136,91,15.5813150640443,1.15748163073315,9.57096779762679,0.595188515824512,100.570967797627
"226000954052",2017,136,125,4.84522168744224,1.45442426126409,2.9762225173076,0.662447833971207,127.976222517308
"226000954134",2017,136,77,25.2050994385402,1.30210340265013,15.4824669208399,0.592789735886709,92.4824669208399
"226000954189",2017,136,97,12.6789200713765,1.14383402602924,7.78814466000095,0.597385724370623,104.788144660001
"226000954059",2017,136,96,13.1220766897495,1.14311326229815,8.06035773741571,0.596925194265697,104.060357737416
"226000954147",2017,136,90,16.1259168798703,1.16359315092458,9.90549453175517,0.594926444112248,99.9054945317552
"226000954191",2017,136,101,11.0509861294707,1.1584394548395,6.78817108456127,0.59976623747812,107.788171084561
"226000954084",2017,136,118,6.16248400939369,1.34644146334086,3.78536315868501,0.629657673955533,121.785363158685
"226000954088",2017,136,99,11.8370000357122,1.14889704993563,7.27098744211532,0.598457593046773,106.270987442115
"226000954222",2017,136,95,13.5807226232456,1.14362739441088,8.34208527080817,0.596508291323219,103.342085270808
"226000954116",2017,136,87,17.8766171624373,1.18703234893151,10.9808784745657,0.594255860898022,97.9808784745657
"226000954178",2017,136,105,9.63207384747671,1.18853950182043,5.9165910091439,0.60328844353981,110.916591009144
"226000954014",2017,136,103,10.3171660104169,1.17186680803888,6.33741524656904,0.601358668296795,109.337415246569
"226000954111",2017,136,88,17.27289098426,1.17844668200498,10.6100340505765,0.594462414733786,98.6100340505765
"226000954129",2017,137,102,10.6777740412768,1.16470815131933,6.55892208580173,0.600523813178405,108.558922085802
"226000954003",2017,137,102,10.6777740412768,1.16470815131933,6.55892208580173,0.600523813178405,108.558922085802
"226000954038",2017,137,92,15.0551054512793,1.15235554215449,9.24773864540993,0.595474296993679,101.24773864541
"226000954180",2017,137,78,24.3538769608007,1.2887612325816,14.9595955913292,0.592900674218317,92.9595955913292
"226000954020",2017,137,87,17.8766171624373,1.18703234893151,10.9808784745657,0.594255860898022,97.9808784745657
"226000954235",2017,137,129,4.22311027758704,1.52183278651334,2.59408479364392,0.691801256078748,131.594084793644
"226000954140",2017,137,132,3.80953089122424,1.57503132385554,2.34003980627473,0.720879749097223,134.340039806275
"226000954100",2017,137,102,10.6777740412768,1.16470815131933,6.55892208580173,0.600523813178405,108.558922085802
"226000954091",2017,137,74,27.9414756110024,1.34402024753676,17.1633114529721,0.592490180640348,91.1633114529721
"226000954236",2017,137,112,7.57316903860512,1.26520711888778,4.65188956750742,0.613711173348031,116.651889567507
"226000954095",2017,137,106,9.30678103178234,1.19791020304321,5.71677686951492,0.604398956627043,111.716776869515
"226000954188",2017,137,113,7.31740921789501,1.27791340462041,4.49478671721002,0.615816582157178,117.49478671721
"226000954080",2017,137,94,14.055399258077,1.14536579489447,8.63365981169795,0.596130356589537,102.633659811698
"226000954154",2017,137,87,17.8766171624373,1.18703234893151,10.9808784745657,0.594255860898022,97.9808784745657
"226000954055",2017,137,78,24.3538769608007,1.2887612325816,14.9595955913292,0.592900674218317,92.9595955913292
"226000954192",2017,137,103,10.3171660104169,1.17186680803888,6.33741524656904,0.601358668296795,109.337415246569
"226000954073",2017,137,82,21.2269148300913,1.23898927215029,13.0388299990538,0.593411996866863,95.0388299990538
"226000954120",2017,137,77,25.2050994385402,1.30210340265013,15.4824669208399,0.592789735886709,92.4824669208399
"226000954119",2017,137,107,8.99247395162302,1.2078866079586,5.52371082018556,0.605618087674831,112.523710820186
"226000954113",2017,137,92,15.0551054512793,1.15235554215449,9.24773864540993,0.595474296993679,101.24773864541
"226000954169",2017,137,95,13.5807226232456,1.14362739441088,8.34208527080817,0.596508291323219,103.342085270808
"226000954203",2017,137,82,21.2269148300913,1.23898927215029,13.0388299990538,0.593411996866863,95.0388299990538
"226000954186",2017,137,90,16.1259168798703,1.16359315092458,9.90549453175517,0.594926444112248,99.9054945317552
"226000954148",2017,137,107,8.99247395162302,1.2078866079586,5.52371082018556,0.605618087674831,112.523710820186
"226000954061",2017,137,107,8.99247395162302,1.2078866079586,5.52371082018556,0.605618087674831,112.523710820186
"226000954064",2017,137,92,15.0551054512793,1.15235554215449,9.24773864540993,0.595474296993679,101.24773864541
"226000954207",2017,137,118,6.16248400939369,1.34644146334086,3.78536315868501,0.629657673955533,121.785363158685
"226000954248",2017,137,105,9.63207384747671,1.18853950182043,5.9165910091439,0.60328844353981,110.916591009144
"226000954022",2017,137,102,10.6777740412768,1.16470815131933,6.55892208580173,0.600523813178405,108.558922085802
"226000954093",2017,137,90,16.1259168798703,1.16359315092458,9.90549453175517,0.594926444112248,99.9054945317552
"226000954057",2017,137,87,17.8766171624373,1.18703234893151,10.9808784745657,0.594255860898022,97.9808784745657
"226000954066",2017,137,84,19.8173811481856,1.21661390500935,12.1730108160299,0.593716909768084,96.1730108160299
"226000954051",2017,137,84,19.8173811481856,1.21661390500935,12.1730108160299,0.593716909768084,96.1730108160299
"226000954220",2017,137,87,17.8766171624373,1.18703234893151,10.9808784745657,0.594255860898022,97.9808784745657
"226000954551",2017,137,88,17.27289098426,1.17844668200498,10.6100340505765,0.594462414733786,98.6100340505765
"226000954672",2017,137,105,9.63207384747671,1.18853950182043,5.9165910091439,0.60328844353981,110.916591009144
"226000954567",2017,137,94,14.055399258077,1.14536579489447,8.63365981169795,0.596130356589537,102.633659811698
"226000954620",2017,137,100,11.4372428149969,1.15314255846589,7.02543284864181,0.599079507006673,107.025432848642
"226000954697",2017,137,100,11.4372428149969,1.15314255846589,7.02543284864181,0.599079507006673,107.025432848642
"226000954517",2017,137,103,10.3171660104169,1.17186680803888,6.33741524656904,0.601358668296795,109.337415246569
"226000954725",2017,137,80,22.7367031917435,1.26311356403516,13.9662315522097,0.593141739849424,93.9662315522097
"226000954544",2017,137,101,11.0509861294707,1.1584394548395,6.78817108456127,0.59976623747812,107.788171084561
"226000954676",2017,137,84,19.8173811481856,1.21661390500935,12.1730108160299,0.593716909768084,96.1730108160299
"226000954503",2017,137,80,22.7367031917435,1.26311356403516,13.9662315522097,0.593141739849424,93.9662315522097
"226000954649",2017,137,97,12.6789200713765,1.14383402602924,7.78814466000095,0.597385724370623,104.788144660001
"226000954637",2017,137,97,12.6789200713765,1.14383402602924,7.78814466000095,0.597385724370623,104.788144660001
"226000954604",2017,137,95,13.5807226232456,1.14362739441088,8.34208527080817,0.596508291323219,103.342085270808
"226000954696",2017,137,113,7.31740921789501,1.27791340462041,4.49478671721002,0.615816582157178,117.49478671721
"226000954670",2017,137,73,28.9180926867796,1.35858481436203,17.7632075814091,0.592400240356464,90.7632075814091
"226000954700",2017,137,120,5.75327575445067,1.37594637595583,3.53400317947373,0.637124636083282,123.534003179474
"226000954703",2017,137,82,21.2269148300913,1.23898927215029,13.0388299990538,0.593411996866863,95.0388299990538
"226000954530",2017,137,115,6.83151030891701,1.30437174937493,4.19631878997697,0.620634278472489,119.196318789977
"226000954595",2017,137,105,9.63207384747671,1.18853950182043,5.9165910091439,0.60328844353981,110.916591009144
"226000954138",2017,138,97,12.6789200713765,1.14383402602924,7.78814466000095,0.597385724370623,104.788144660001
"226000954658",2017,138,92,15.0551054512793,1.15235554215449,9.24773864540993,0.595474296993679,101.24773864541
"226000954617",2017,138,112,7.57316903860512,1.26520711888778,4.65188956750742,0.613711173348031,116.651889567507
"226000954712",2017,138,79,23.5314018287472,1.27575841979964,14.4543825864656,0.593017845374611,93.4543825864656
"226000954508",2017,138,79,23.5314018287472,1.27575841979964,14.4543825864656,0.593017845374611,93.4543825864656
"226000954048",2017,138,117,6.37787661057786,1.33211727607098,3.91767006867992,0.626382955574559,120.91767006868
"226000954736",2017,138,85,19.1481118074952,1.20617457970157,11.761905894439,0.593884545352175,96.761905894439
"226000954741",2017,138,97,12.6789200713765,1.14383402602924,7.78814466000095,0.597385724370623,104.788144660001
"226000954614",2017,138,93,14.5466669031151,1.14829359006425,8.93542553502416,0.595787030783948,101.935425535024
"226000954587",2017,138,104,9.9687363747374,1.17983557691854,6.12338909992349,0.602277719302125,110.123389099924
"226000954529",2017,138,114,7.07028687583567,1.29097431212816,4.34298951856521,0.61811854844935,118.342989518565
"226000954633",2017,138,110,8.11181926483123,1.24094749284465,4.98276048233099,0.610027716776115,114.982760482331
"226000954639",2017,138,99,11.8370000357122,1.14889704993563,7.27098744211532,0.598457593046773,106.270987442115
"226000954661",2017,138,91,15.5813150640443,1.15748163073315,9.57096779762679,0.595188515824512,100.570967797627
"226000954072",2017,138,84,19.8173811481856,1.21661390500935,12.1730108160299,0.593716909768084,96.1730108160299
"226000954612",2017,138,73,28.9180926867796,1.35858481436203,17.7632075814091,0.592400240356464,90.7632075814091
"226000954525",2017,138,73,28.9180926867796,1.35858481436203,17.7632075814091,0.592400240356464,90.7632075814091
"226000954163",2017,138,123,5.18984356828925,1.42224717751982,3.18790971510746,0.651023175304735,126.187909715107
"226000954749",2017,138,77,25.2050994385402,1.30210340265013,15.4824669208399,0.592789735886709,92.4824669208399
"226000954548",2017,138,102,10.6777740412768,1.16470815131933,6.55892208580173,0.600523813178405,108.558922085802
"226000954671",2017,138,96,13.1220766897495,1.14311326229815,8.06035773741571,0.596925194265697,104.060357737416
"226000954692",2017,138,117,6.37787661057786,1.33211727607098,3.91767006867992,0.626382955574559,120.91767006868
"226000954593",2017,138,103,10.3171660104169,1.17186680803888,6.33741524656904,0.601358668296795,109.337415246569
"226000954606",2017,138,91,15.5813150640443,1.15748163073315,9.57096779762679,0.595188515824512,100.570967797627
"226000954558",2017,138,102,10.6777740412768,1.16470815131933,6.55892208580173,0.600523813178405,108.558922085802
"226000954563",2017,138,88,17.27289098426,1.17844668200498,10.6100340505765,0.594462414733786,98.6100340505765
"226000954500",2017,138,84,19.8173811481856,1.21661390500935,12.1730108160299,0.593716909768084,96.1730108160299
"226000954590",2017,138,117,6.37787661057786,1.33211727607098,3.91767006867992,0.626382955574559,120.91767006868
"226000954577",2017,138,69,33.1780513971108,1.41959756086536,20.3799268678245,0.592082453239489,89.3799268678245
"226000954665",2017,138,79,23.5314018287472,1.27575841979964,14.4543825864656,0.593017845374611,93.4543825864656
"226000954149",2017,138,93,14.5466669031151,1.14829359006425,8.93542553502416,0.595787030783948,101.935425535024
"226000954681",2017,138,116,6.60079766499196,1.31809039110024,4.05460140114067,0.623382381526188,120.054601401141
"226000954029",2017,138,80,22.7367031917435,1.26311356403516,13.9662315522097,0.593141739849424,93.9662315522097
"226000954616",2017,138,90,16.1259168798703,1.16359315092458,9.90549453175517,0.594926444112248,99.9054945317552
"226000954720",2017,138,92,15.0551054512793,1.15235554215449,9.24773864540993,0.595474296993679,101.24773864541
"226000954556",2017,138,93,14.5466669031151,1.14829359006425,8.93542553502416,0.595787030783948,101.935425535024
"226000954585",2017,138,80,22.7367031917435,1.26311356403516,13.9662315522097,0.593141739849424,93.9662315522097
"226000954655",2017,138,99,11.8370000357122,1.14889704993563,7.27098744211532,0.598457593046773,106.270987442115
"226000954561",2017,138,90,16.1259168798703,1.16359315092458,9.90549453175517,0.594926444112248,99.9054945317552
"226000954501",2017,138,97,12.6789200713765,1.14383402602924,7.78814466000095,0.597385724370623,104.788144660001
"226000954746",2017,138,75,26.9978406866772,1.32974520506022,16.5836749180385,0.592584859524532,91.5836749180385
"226000954682",2017,138,96,13.1220766897495,1.14311326229815,8.06035773741571,0.596925194265697,104.060357737416
"226000954598",2017,138,97,12.6789200713765,1.14383402602924,7.78814466000095,0.597385724370623,104.788144660001
"226000954166",2017,138,95,13.5807226232456,1.14362739441088,8.34208527080817,0.596508291323219,103.342085270808
"226000954628",2017,138,91,15.5813150640443,1.15748163073315,9.57096779762679,0.595188515824512,100.570967797627
"226000954518",2017,138,112,7.57316903860512,1.26520711888778,4.65188956750742,0.613711173348031,116.651889567507
"226000954562",2017,138,109,8.39534549372278,1.22944872967516,5.15691910728336,0.60842152671272,114.156919107283
"226000954744",2017,138,90,16.1259168798703,1.16359315092458,9.90549453175517,0.594926444112248,99.9054945317552
"226000954640",2017,138,119,5.95436561175367,1.3610537403733,3.6575244959201,0.63322987248018,122.65752449592
"226000954519",2017,138,103,10.3171660104169,1.17186680803888,6.33741524656904,0.601358668296795,109.337415246569
"226000954718",2017,138,93,14.5466669031151,1.14829359006425,8.93542553502416,0.595787030783948,101.935425535024
"226000954624",2017,138,74,27.9414756110024,1.34402024753676,17.1633114529721,0.592490180640348,91.1633114529721
"226000954678",2017,138,88,17.27289098426,1.17844668200498,10.6100340505765,0.594462414733786,98.6100340505765
"226000954689",2017,138,98,12.250729665521,1.14577482791978,7.52512471791959,0.59789480277944,105.52512471792
"226000954054",2017,138,92,15.0551054512793,1.15235554215449,9.24773864540993,0.595474296993679,101.24773864541
"226000954722",2017,138,118,6.16248400939369,1.34644146334086,3.78536315868501,0.629657673955533,121.785363158685
"226000954691",2017,138,82,21.2269148300913,1.23898927215029,13.0388299990538,0.593411996866863,95.0388299990538
"226000954588",2017,140,99,11.8370000357122,1.14889704993563,7.27098744211532,0.598457593046773,106.270987442115
"226000954664",2017,140,89,16.6895537473965,1.17060830809527,10.2517137235548,0.594685234056748,99.2517137235548
"226000954507",2017,140,80,22.7367031917435,1.26311356403516,13.9662315522097,0.593141739849424,93.9662315522097
"226000954707",2017,140,131,3.94268251753296,1.55704725253004,2.42182943201327,0.710417697328564,133.421829432013
"226000954641",2017,140,90,16.1259168798703,1.16359315092458,9.90549453175517,0.594926444112248,99.9054945317552
"226000954629",2017,140,88,17.27289098426,1.17844668200498,10.6100340505765,0.594462414733786,98.6100340505765
"226000954690",2017,140,107,8.99247395162302,1.2078866079586,5.52371082018556,0.605618087674831,112.523710820186
"226000954619",2017,140,98,12.250729665521,1.14577482791978,7.52512471791959,0.59789480277944,105.52512471792
"226000954738",2017,140,86,18.5014449210362,1.19629575365982,11.364684740727,0.594063754722044,97.364684740727
"226000954679",2017,140,122,5.37124021032659,1.4065479838292,3.29933429078678,0.645991452883785,125.299334290787
"226000954737",2017,140,95,13.5807226232456,1.14362739441088,8.34208527080817,0.596508291323219,103.342085270808
"226000954654",2017,140,69,33.1780513971108,1.41959756086536,20.3799268678245,0.592082453239489,89.3799268678245
"226000954727",2017,140,98,12.250729665521,1.14577482791978,7.52512471791959,0.59789480277944,105.52512471792
"226000954584",2017,140,88,17.27289098426,1.17844668200498,10.6100340505765,0.594462414733786,98.6100340505765
"226000954748",2017,140,84,19.8173811481856,1.21661390500935,12.1730108160299,0.593716909768084,96.1730108160299
"226000954583",2017,140,121,5.55897707077503,1.39111291134986,3.41465340463526,0.641368884067734,124.414653404635
"226000954515",2017,140,90,16.1259168798703,1.16359315092458,9.90549453175517,0.594926444112248,99.9054945317552
"226000954599",2017,140,92,15.0551054512793,1.15235554215449,9.24773864540993,0.595474296993679,101.24773864541
"226000954524",2017,140,104,9.9687363747374,1.17983557691854,6.12338909992349,0.602277719302125,110.123389099924
"226000954698",2017,140,90,16.1259168798703,1.16359315092458,9.90549453175517,0.594926444112248,99.9054945317552
"226000954589",2017,140,88,17.27289098426,1.17844668200498,10.6100340505765,0.594462414733786,98.6100340505765
"226000954605",2017,140,120,5.75327575445067,1.37594637595583,3.53400317947373,0.637124636083282,123.534003179474
"226000954622",2017,140,90,16.1259168798703,1.16359315092458,9.90549453175517,0.594926444112248,99.9054945317552
"226000954625",2017,140,92,15.0551054512793,1.15235554215449,9.24773864540993,0.595474296993679,101.24773864541
"226000954526",2017,140,123,5.18984356828925,1.42224717751982,3.18790971510746,0.651023175304735,126.187909715107
"226000954572",2017,140,114,7.07028687583567,1.29097431212816,4.34298951856521,0.61811854844935,118.342989518565
"226000954632",2017,140,105,9.63207384747671,1.18853950182043,5.9165910091439,0.60328844353981,110.916591009144
"226000954709",2017,140,102,10.6777740412768,1.16470815131933,6.55892208580173,0.600523813178405,108.558922085802
"226000954687",2017,140,94,14.055399258077,1.14536579489447,8.63365981169795,0.596130356589537,102.633659811698
"226000954710",2017,140,102,10.6777740412768,1.16470815131933,6.55892208580173,0.600523813178405,108.558922085802
"226000954596",2017,140,89,16.6895537473965,1.17060830809527,10.2517137235548,0.594685234056748,99.2517137235548
"226000954603",2017,140,104,9.9687363747374,1.17983557691854,6.12338909992349,0.602277719302125,110.123389099924
"226000954565",2017,140,100,11.4372428149969,1.15314255846589,7.02543284864181,0.599079507006673,107.025432848642
"226000954743",2017,140,84,19.8173811481856,1.21661390500935,12.1730108160299,0.593716909768084,96.1730108160299
"226000954528",2017,140,93,14.5466669031151,1.14829359006425,8.93542553502416,0.595787030783948,101.935425535024
"226000954648",2017,140,117,6.37787661057786,1.33211727607098,3.91767006867992,0.626382955574559,120.91767006868
"226000954659",2017,140,102,10.6777740412768,1.16470815131933,6.55892208580173,0.600523813178405,108.558922085802
"226000954550",2017,140,106,9.30678103178234,1.19791020304321,5.71677686951492,0.604398956627043,111.716776869515
"226000954735",2017,140,84,19.8173811481856,1.21661390500935,12.1730108160299,0.593716909768084,96.1730108160299
"226000954680",2017,140,99,11.8370000357122,1.14889704993563,7.27098744211532,0.598457593046773,106.270987442115
"226000954570",2017,140,81,21.9688429865617,1.25084858510298,13.494566274493,0.593272912849868,94.494566274493
"226000954608",2017,140,115,6.83151030891701,1.30437174937493,4.19631878997697,0.620634278472489,119.196318789977
"226000954739",2017,140,106,9.30678103178234,1.19791020304321,5.71677686951492,0.604398956627043,111.716776869515
"226000954568",2017,140,130,4.08048809103227,1.53931447253337,2.50647778812917,0.70074193755863,132.506477788129
"226000954645",2017,140,76,26.0860740460033,1.31576917080169,16.0236137729444,0.592684594325819,92.0236137729444
"226000954592",2017,140,81,21.9688429865617,1.25084858510298,13.494566274493,0.593272912849868,94.494566274493
"226000954225",2017,140,83,20.5100429494429,1.22756590060158,12.598484774244,0.593559717028237,95.598484774244
"226000954576",2017,140,130,4.08048809103227,1.53931447253337,2.50647778812917,0.70074193755863,132.506477788129
"226000954693",2017,140,105,9.63207384747671,1.18853950182043,5.9165910091439,0.60328844353981,110.916591009144
